review_id,ground_truth_sentiment,review
332,0,Lenovo could not assure you of separating themselves from their relationship with heating issues.. A phone though is spectaluar at the price but lags in bokeh effect.
333,0,Nice one... Bt battery is not so good.
334,1,It's a awesome phone in lowest price..
335,0,Body is very heatingBattery usage is suddenly decrease
336,0,"After using few weeks I can say this phone has met all my expectations and I am completely satisfied with it, specially with camera and it’s effects, battery is up to the mark, Dolby speakers works really good ,no issues with memory, supports 4G on both SIM cards, wifi connectivity is also good...However there is some issue related to cell phone networks, specially during roaming areas, I could say there is small lack in the network chipset due to which sometimes it puts you in a situation where it’s doesnt shows you any kind of signal whereas other phones could get the network very easily.Overall performance is really good and satisfactory.Apart from this I haven’t received my jet previledge bonus points which I supposed to get for this order.Thanks"
337,0,From the begining it's google not responding.sometime it gives the feelings that i bought a second hand mobile.
338,1,Gud buy for people looking for budget oriented smartphone.Happy tht lenovo has improved its camera.
339,0,I am very irritating with this phon. I bought this phone in Amazon on 8th sep. My phone having software issue. When I am install new app in my phone it was installed but I can not see on my phone. If am rebooting phone then app will be show on screen and then I can use it. This I am facing issue. Try to solve this problem or suggest me what can I do now. Am also contacted with customer service center also they can reinstall os but problem not solved.
340,0,Worst phone I have ever taken Lenovo is fck product ...killer note total killer...
341,1,Value for money.Got before time delivery.Excelent performance..
342,1,Bestest smartphone
343,0,Not up to mark.Processor is very slow and the operating system is also not user friendly
344,0,Don't buy Lenovo phones....it's the worst bet for your money. Have had enough bad experiences with the K3note
345,0,Dabba mobile..pls dnt take dis..I thought 13mp cam is vry God wit d picture & Selfie bt it's nt expected..it's vry poor & Lenovo k6 power is better Dan dis..
346,0,no head phone in the package
347,1,Nice pricing and Nice features. Value for Money
348,1,Awesome mobile Battery and camera are best in class.
349,0,Over heating when we use VOLTE and battery draining very fast otherwise phone is ok
350,1,too good
351,1,Good product . Satisfied price
352,0,very poor in quality after using 3 days the phone is dead now
353,0,Chargre not working
354,0,"Performance of camera (front & rear) is worst. It doesn’t illuminate properly & adequately. Picture quality & images are very poor, worst, low illuminating, irritating, strains the eyes. even the full brightness is dull & worst."
355,1,Good but slitly need to improve the depth mode in camera.
356,0,Camera is not good
357,1,Super phone
358,1,Very good product & Amazon good service
359,1,Just buy it
360,0,I owned Lenovo k4 note before this.There is no problem for even 2 years.But this k8 note is a worst phone that I ever used.I faced many problems in my first day of using this phone.Dolby sucks!Screen flickering!Low sound via earphones!Please ignore models which came after k4 note!I am going to return this crap.
361,1,Very good product...Fast delivery by Amazon..
362,0,"This phone was all awesome for me at the given price, except for one BIG flaw! It boasts to have a battery of 4000 mAh. But I have to charge it twice a day. The phone loses 85% of charge within 12-14 hours of normal use*.*By normal use, I mean keeping the 4G data on. 20-30 mins of call. No gaming."
363,0,Some time Hanging problem and battery problem please call me
364,1,"Amazing speed, fluid touch experience, app installation time is great, charging speed is really good, full charge in just 2 hour, battery backup is good with full day uses. Camera quality is really good, love this phone"
365,0,Phone was very good.. in case of performance...but depth effect was not proper... Simply waste.The case cover they gave was damaged... Apart from this everything was fine .very good product
366,1,"Lenovo k8 not, near me, thank you"
367,1,Heating up while using
368,0,"Mobile is fast, camera is good but only one speaker is working, did not expect this from a company like Lenovo, want to return/exchange."
369,1,A must buy smartphone in the middle range.... really loving it......
370,1,Good work
371,1,fine
372,1,Outstanding better than mi and Redmi all features is outstanding camera is awesome
373,0,Mobile heated
374,0,"Very bad product mobile heating problem,charging very slow."
375,0,Every thing is fine apart from battery backup.
376,1,"Just loved it , it's around 2-3 weeks that I am using this phone and there is no issue . Let see how it works in the long run ."
377,0,Good performance
378,1,"The mobile is good starting I faced some heating and charging problems but after the update it's working well and all camera ,heating etc all problems was solved and I'm typing review from this phone"
379,1,Very good and worth it..
380,1,Nice
381,0,So nice on average mobile
382,0,Not good
383,0,"Not satisfied with the phone, since Volte not working, misguided by Amazon as well as Lenovo saying that it is a Volte phone. Whenever WiFi starts call disconnect. Even Lenovo not responding"
384,0,Needs frequent charging and call drop problem.
385,0,"Very bad product.only Hardware is good but software has many defects.User Interface system is not good.Conference call,call waiting not working.Auto brightness is malfunctioning,auto focus not good.There is no option for multiple delete contact,contact management functions lack,there is less option of modification & gesture.lack of customer support of Lenovo."
